timestamp,model,config_id,fold,hidden_dim,num_layers,heads,dropout,lr,weight_decay,train_acc,train_f1,train_mae,train_mse,train_rmse,val_acc,val_f1,val_mae,val_mse,val_rmse,test_acc,test_f1,test_mae,test_mse,test_rmse
2025-12-23T13:17:37.491179,GCN,0,0,64,2,1,0.0,0.001,0.0,0.41651367947538737,0.30975091949754724,0.6769059473227552,0.8637452009190403,0.9293789329003753,0.4148593898951382,0.30968583642778325,0.6775053622497617,0.8622348665395615,0.9285660270220754,0.41498698157162517,0.31031947867854115,0.6795202545296385,0.8685347267321659,0.9319521053853389
2025-12-23T13:17:37.792237,GCN,0,1,64,2,1,0.0,0.001,0.0,0.3169050536044775,0.2951145589518674,0.985223857809422,1.5894816806372212,1.260746477543055,0.3162982602478551,0.2942657603732698,0.9876966158245949,1.5956863679694948,1.2632048004854537,0.3175364486204041,0.29510737621637634,0.9860759418252015,1.5933007227164127,1.2622601644337876
2025-12-23T13:17:38.128403,GCN,0,2,64,2,1,0.0,0.001,0.0,0.2501024048379769,0.20917024379539995,1.2584884301152148,2.275670100021598,1.508532432538856,0.2505362249761678,0.21023705306533116,1.2585647044804575,2.2767665633937084,1.5088958093233966,0.24847769873330236,0.20814485004296743,1.2613949165266507,2.281140147046557,1.5103443802810526
2025-12-23T13:17:38.495911,GCN,1,0,64,2,1,0.0,0.001,0.0005,0.2500214120004022,0.18923094762000292,0.7958710215572297,0.8876558886724932,0.9421549175546945,0.2497318875119161,0.18890624663589495,0.7957131792183031,0.8866033126787417,0.9415961515845005,0.25056750814768913,0.19032964866935229,0.7950178444819143,0.8861885497411209,0.9413758812191445
2025-12-23T13:17:38.824047,GCN,1,1,64,2,1,0.0,0.001,0.0005,0.242566312034289,0.24589793686399342,1.1135022212623027,1.8256392878554857,1.3511621989441112,0.24313334127740704,0.24637018103411024,1.111043255481411,1.8193964489990466,1.3488500468914424,0.24391232073594338,0.24709221288057592,1.1092833012589445,1.8156745452487204,1.3474696824970573
2025-12-23T13:17:39.395867,GCN,1,2,64,2,1,0.0,0.001,0.0005,0.36145928756023266,0.2914858716363853,0.7333229066589212,0.9228872950972288,0.9606702322322831,0.36010486177311724,0.292563252874317,0.7357602478551001,0.9274904671115348,0.963063064971103,0.36012702725246964,0.29133136264591525,0.735292365256974,0.9261311502758612,0.9623570804414863
2025-12-23T13:17:39.687477,GCN,2,0,64,2,1,0.0,0.0003,0.0,0.35499234753724757,0.2808416420517725,1.0164891022227518,1.7594520017427506,1.3264433654486536,0.35560653002859866,0.2810601540431754,1.0144333889418493,1.7545132268827455,1.3245803965342178,0.3558648466685335,0.28097600114095705,1.0137691478142743,1.7530371367798903,1.3240230877065136
2025-12-23T13:17:40.082518,GCN,2,1,64,2,1,0.0,0.0003,0.0,0.33113751717614814,0.3066712478585392,0.9079246744444982,1.386049057685791,1.1773058471297044,0.33345745948522404,0.30879365976327394,0.904596639656816,1.3807048379408962,1.1750339731007338,0.33046550563337485,0.3063799982931885,0.9103009431657719,1.3918338407640656,1.1797600776276784
2025-12-23T13:17:40.613767,GCN,2,2,64,2,1,0.0,0.0003,0.0,0.302019795786134,0.2490922503984722,0.7685054851755033,0.9095560470987778,0.953706478482126,0.30095626787416585,0.248214455949611,0.7701382268827455,0.9123272163965681,0.9551582153740646,0.3017671802571527,0.24899244417262212,0.7684076311681503,0.9087572540187562,0.9532876029922744
2025-12-23T13:17:41.250808,GCN,3,0,64,2,1,0.0,0.0003,0.0005,0.28290279696582643,0.23862687932960572,1.1815514204534876,2.1104598552921154,1.4527421847293192,0.2812797902764538,0.2376107848685003,1.1861594375595805,2.1210378932316494,1.4563783482432198,0.28151978979855696,0.23738282428077762,1.1843671613868052,2.1161410637575297,1.4546962101268874
2025-12-23T13:17:41.609973,GCN,3,1,64,2,1,0.0,0.0003,0.0005,0.2602433148010918,0.2513725044195711,0.9338164377134218,1.321935942742449,1.1497547315590613,0.2596669447092469,0.2505858888140186,0.9335527883698761,1.319992254528122,1.148909158518689,0.26066051394491146,0.2518870609317289,0.9328106101680778,1.3197528583940563,1.1488049696941847
2025-12-23T13:17:42.044124,GCN,3,2,64,2,1,0.0,0.0003,0.0005,0.25893528759002316,0.2509929754160342,0.9508605730202352,1.370452294240752,1.1706631856519414,0.2570602955195424,0.24899564254928877,0.9549719971401335,1.3790365824594852,1.1743238831172111,0.2567833267793944,0.24860183930061155,0.9533657455403425,1.3736638901798162,1.1720340823456528
2025-12-23T13:17:42.347412,GCN,4,0,64,2,1,0.3,0.001,0.0,0.21797044026796653,0.20133555728283423,0.9746035056099441,1.3597513973657653,1.1660837865975864,0.21810950905624404,0.20183370558755762,0.9726376310772163,1.3541319113441372,1.1636717369362106,0.2172141159086982,0.2005011056795939,0.9759769779371898,1.3623591656289658,1.1672014246174334
2025-12-23T13:17:42.640842,GCN,4,1,64,2,1,0.3,0.001,0.0,0.2342323890951475,0.23512893296016776,1.1386827337352583,1.8845129793960698,1.372775647874069,0.23418136320305052,0.23474374092770256,1.1392099618684461,1.8859926120114394,1.373314462172244,0.23423042320318876,0.23498135970092174,1.1380847121348434,1.882714982810908,1.3721206152561471
2025-12-23T13:17:43.188948,GCN,4,2,64,2,1,0.3,0.001,0.0,0.29516798117240506,0.2771008977934118,0.8864423442143129,1.2496629949877487,1.1178832653670725,0.29231708770257386,0.2746337787737699,0.8889418493803622,1.2514597235462346,1.1186866064927365,0.2919898950178148,0.2741955243838786,0.8883387552282558,1.248996055720397,1.1175849210330269
